locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
426,Burdens Creek,pm10,5.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",µg/m³,"{'latitude': 35.889402, 'longitude': -78.8747}",US,,False,,Governmental Organization,reference grade
426,Burdens Creek,pm10,9.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 35.889402, 'longitude': -78.8747}",US,,False,,Governmental Organization,reference grade
426,Burdens Creek,pm10,8.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 35.889402, 'longitude': -78.8747}",US,,False,,Governmental Organization,reference grade
434,Edgar Evins,o3,0.017,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T22:00:00-06:00'}",ppm,"{'latitude': 36.0388, 'longitude': -85.7331}",US,,False,,Governmental Organization,reference grade
434,Edgar Evins,o3,0.016,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T21:00:00-06:00'}",ppm,"{'latitude': 36.0388, 'longitude': -85.7331}",US,,False,,Governmental Organization,reference grade
434,Edgar Evins,o3,0.016,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T20:00:00-06:00'}",ppm,"{'latitude': 36.0388, 'longitude': -85.7331}",US,,False,,Governmental Organization,reference grade
434,Edgar Evins,o3,0.016,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T19:00:00-06:00'}",ppm,"{'latitude': 36.0388, 'longitude': -85.7331}",US,,False,,Governmental Organization,reference grade
360,Patricia McInnes,o3,0.02,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 56.7522, 'longitude': -111.4761}",CA,,False,,Governmental Organization,reference grade
360,Patricia McInnes,o3,0.02,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 56.7522, 'longitude': -111.4761}",CA,,False,,Governmental Organization,reference grade
360,Patricia McInnes,o3,0.026,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 56.7522, 'longitude': -111.4761}",CA,,False,,Governmental Organization,reference grade
360,Patricia McInnes,o3,0.028,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 56.7522, 'longitude': -111.4761}",CA,,False,,Governmental Organization,reference grade
436,Parsons,o3,0.019,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 39.0905, 'longitude': -79.6617}",US,,False,,Governmental Organization,reference grade
436,Parsons,o3,0.022,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 39.0905, 'longitude': -79.6617}",US,,False,,Governmental Organization,reference grade
436,Parsons,o3,0.021,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 39.0905, 'longitude': -79.6617}",US,,False,,Governmental Organization,reference grade
436,Parsons,o3,0.022,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 39.0905, 'longitude': -79.6617}",US,,False,,Governmental Organization,reference grade
438,Blackwater NWR,o3,0.014,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 38.445, 'longitude': -76.1114}",US,,False,,Governmental Organization,reference grade
438,Blackwater NWR,o3,0.012,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 38.445, 'longitude': -76.1114}",US,,False,,Governmental Organization,reference grade
438,Blackwater NWR,o3,0.013,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 38.445, 'longitude': -76.1114}",US,,False,,Governmental Organization,reference grade
438,Blackwater NWR,o3,0.019,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 38.445, 'longitude': -76.1114}",US,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,o3,0.024,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,o3,0.024,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,o3,0.026,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,o3,0.027,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,pm25,4.7,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",µg/m³,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,pm25,4.4,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",µg/m³,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,pm25,3.9,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
439,Saint-Faustin-Lac-Ca,pm25,4.1,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 46.035, 'longitude': -74.4819}",CA,,False,,Governmental Organization,reference grade
440,Blue Point Sheriff S,o3,0.037,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 33.5455, 'longitude': -111.6093}",US,,False,,Governmental Organization,reference grade
440,Blue Point Sheriff S,o3,0.036,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 33.5455, 'longitude': -111.6093}",US,,False,,Governmental Organization,reference grade
440,Blue Point Sheriff S,o3,0.044,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 33.5455, 'longitude': -111.6093}",US,,False,,Governmental Organization,reference grade
440,Blue Point Sheriff S,o3,0.041,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 33.5455, 'longitude': -111.6093}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,o3,0.019,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,o3,0.009,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,o3,0.002,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,o3,0.001,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm10,39.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm10,55.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm10,67.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm10,44.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm25,12.5,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm25,16.1,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm25,18.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
442,North Phoenix,pm25,9.7,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 33.560299, 'longitude': -112.066299}",US,,False,,Governmental Organization,reference grade
444,Salamonie Reservoir,o3,0.032,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 40.816, 'longitude': -85.6611}",US,,False,,Governmental Organization,reference grade
444,Salamonie Reservoir,o3,0.033,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 40.816, 'longitude': -85.6611}",US,,False,,Governmental Organization,reference grade
444,Salamonie Reservoir,o3,0.032,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 40.816, 'longitude': -85.6611}",US,,False,,Governmental Organization,reference grade
444,Salamonie Reservoir,o3,0.026,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 40.816, 'longitude': -85.6611}",US,,False,,Governmental Organization,reference grade
447,Saint-Hilaire-de-Dor,o3,0.028,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 45.8156, 'longitude': -70.8597}",CA,,False,,Governmental Organization,reference grade
447,Saint-Hilaire-de-Dor,o3,0.028,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 45.8156, 'longitude': -70.8597}",CA,,False,,Governmental Organization,reference grade
447,Saint-Hilaire-de-Dor,o3,0.028,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 45.8156, 'longitude': -70.8597}",CA,,False,,Governmental Organization,reference grade
447,Saint-Hilaire-de-Dor,o3,0.026,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 45.8156, 'longitude': -70.8597}",CA,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,co,0.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,co,0.2,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,no2,0.01,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,no2,0.011,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,o3,0.02,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,o3,0.018,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
450,R�s. Faun. Ashuapmus,o3,0.03,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 48.8183, 'longitude': -72.7428}",CA,,False,,Governmental Organization,reference grade
450,R�s. Faun. Ashuapmus,o3,0.03,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 48.8183, 'longitude': -72.7428}",CA,,False,,Governmental Organization,reference grade
450,R�s. Faun. Ashuapmus,o3,0.03,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 48.8183, 'longitude': -72.7428}",CA,,False,,Governmental Organization,reference grade
450,R�s. Faun. Ashuapmus,o3,0.027,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 48.8183, 'longitude': -72.7428}",CA,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,so2,0.0006,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,pm25,5.4,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
448,Boston - Roxbury,pm25,5.5,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 42.329399, 'longitude': -71.082497}",US,,False,,Governmental Organization,reference grade
452,Boston-Von Hillern,co,0.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.325197, 'longitude': -71.056056}",US,,False,,Governmental Organization,reference grade
452,Boston-Von Hillern,co,0.3,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.325197, 'longitude': -71.056056}",US,,False,,Governmental Organization,reference grade
452,Boston-Von Hillern,no2,0.014,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.325197, 'longitude': -71.056056}",US,,False,,Governmental Organization,reference grade
452,Boston-Von Hillern,no2,0.017,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.325197, 'longitude': -71.056056}",US,,False,,Governmental Organization,reference grade
452,Boston-Von Hillern,pm25,7.2,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",µg/m³,"{'latitude': 42.325197, 'longitude': -71.056056}",US,,False,,Governmental Organization,reference grade
452,Boston-Von Hillern,pm25,6.3,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",µg/m³,"{'latitude': 42.325197, 'longitude': -71.056056}",US,,False,,Governmental Organization,reference grade
453,Longueuil,o3,0.027,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 45.5231, 'longitude': -73.4939}",CA,,False,,Governmental Organization,reference grade
453,Longueuil,o3,0.026,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 45.5231, 'longitude': -73.4939}",CA,,False,,Governmental Organization,reference grade
453,Longueuil,o3,0.024,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 45.5231, 'longitude': -73.4939}",CA,,False,,Governmental Organization,reference grade
453,Longueuil,o3,0.023,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 45.5231, 'longitude': -73.4939}",CA,,False,,Governmental Organization,reference grade
455,Bozeman EBAM,pm25,1.0,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 45.683774, 'longitude': -111.056327}",US,,False,,Governmental Organization,reference grade
455,Bozeman EBAM,pm25,28.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 45.683774, 'longitude': -111.056327}",US,,False,,Governmental Organization,reference grade
455,Bozeman EBAM,pm25,-3.0,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 45.683774, 'longitude': -111.056327}",US,,False,,Governmental Organization,reference grade
455,Bozeman EBAM,pm25,1.0,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 45.683774, 'longitude': -111.056327}",US,,False,,Governmental Organization,reference grade
456,Beaverlodge,pm25,17.1,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",µg/m³,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
456,Beaverlodge,pm25,16.0,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",µg/m³,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
456,Beaverlodge,pm25,12.3,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",µg/m³,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
456,Beaverlodge,pm25,11.5,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",µg/m³,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
457,Crockett,o3,0.006,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T23:00:00-05:00'}",ppm,"{'latitude': 37.9214, 'longitude': -83.0662}",US,,False,,Governmental Organization,reference grade
457,Crockett,o3,0.006,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T22:00:00-05:00'}",ppm,"{'latitude': 37.9214, 'longitude': -83.0662}",US,,False,,Governmental Organization,reference grade
457,Crockett,o3,0.007,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 37.9214, 'longitude': -83.0662}",US,,False,,Governmental Organization,reference grade
457,Crockett,o3,0.008,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 37.9214, 'longitude': -83.0662}",US,,False,,Governmental Organization,reference grade
458,Uxbridge,o3,0.026,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T21:00:00-05:00'}",ppm,"{'latitude': 42.0997, 'longitude': -71.62}",US,,False,,Governmental Organization,reference grade
458,Uxbridge,o3,0.026,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T20:00:00-05:00'}",ppm,"{'latitude': 42.0997, 'longitude': -71.62}",US,,False,,Governmental Organization,reference grade
456,Beaverlodge,o3,0.003,"{'utc': '2024-12-21T04:00:00+00:00', 'local': '2024-12-20T21:00:00-07:00'}",ppm,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
456,Beaverlodge,o3,0.003,"{'utc': '2024-12-21T03:00:00+00:00', 'local': '2024-12-20T20:00:00-07:00'}",ppm,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
456,Beaverlodge,o3,0.004,"{'utc': '2024-12-21T02:00:00+00:00', 'local': '2024-12-20T19:00:00-07:00'}",ppm,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
456,Beaverlodge,o3,0.003,"{'utc': '2024-12-21T01:00:00+00:00', 'local': '2024-12-20T18:00:00-07:00'}",ppm,"{'latitude': 55.1964, 'longitude': -119.3967}",CA,,False,,Governmental Organization,reference grade
